userName,score,at,content
VE GA,5,2022-01-10 02:48:11,terimakasih
Thio Mlaten,1,2022-01-10 02:42:35,"Kalau mau pesan sulit,harus cari di peta, Tlg diperbaiki caranya..seperti transport online pada umumnya.trmksh"
Irma Wati,3,2022-01-10 02:28:50,"Harga mantep udah paling murah, tapi suka agak jauh aja dapet driver nya,tapi saya udah nemu sampe 3 driver yg genit banget plis:) sampe Nge cht lagi pas Udah sampe:v"
Novan Ali,5,2022-01-10 02:17:06,ok
Bray Rayruken,1,2022-01-10 02:16:58,Permasalahan map sangat amat meresahkan tolong segera diperbaiki
Zahra Aulia,5,2022-01-10 02:13:02,good
Jarrot Tonggeng,5,2022-01-10 01:55:51,oke sippp.istri saya selamat sampai tujuan
Rasyid Melyano,5,2022-01-10 01:55:37,Pelayanan nya terbaik dan luar biasa😊
Andrias Sunardi,3,2022-01-10 01:48:40,Saya kasih 4 krn sampe skrng saya belum pernah dapet driver. Padahal saya sering bolak balik RS. Emang cuma deket krn RS nya tidak jauh dari rumah. Murah tp di cancel Driver melulu buat apa? Cuma buang2 waktu nunggu driver. Akhirnya beralih ke Go..go.. juga.
Suci Ramadhani,4,2022-01-10 01:45:00,sangat ramah 😁
Bule Potan,5,2022-01-10 01:31:10,sangat memuaskan...
Helz Inki,5,2022-01-10 01:30:51,Harga terjangkau
Ilmi Karimatun Nisa,5,2022-01-10 01:22:58,good job
Mawar Gustina,5,2022-01-10 01:22:01,murah sesuai kantong
Vidya Lestari,5,2022-01-10 01:07:02,terimakasih
Lili ardin,5,2022-01-10 01:06:18,sangat baik
AS sobri,5,2022-01-10 01:05:12,baik
Edo Murthin,5,2022-01-10 01:02:40,Mantap
Amtharengga Wirgasendhi,5,2022-01-10 01:00:11,"Perjalanan nyaman, bapaknya ramah, Terima kasih pak.."
Andri Firmansya,5,2022-01-10 00:55:31,mantaap
Armuni Ibnu tani,5,2022-01-10 00:39:10,tks orderannya.. dedikasi bener ampe ujan2an. ... brapo maxi👍
Gilbert Maescha,5,2022-01-10 00:38:50,cepat murah
Ris mawati,5,2022-01-10 00:36:45,terimakasih draiver ramah
Astiwijaya Salmon,5,2022-01-10 00:29:23,"nyaman, aman, tepat waktu. terimakasih pak"
Herman Popeye,5,2022-01-10 00:26:11,bagus pelayanannya
Ian Bolanghdhdjhqo646 Ianhdhjwpr 8she7400,1,2022-01-10 00:08:51,"minta tambah ongkos trus, brangkat sampe udh smpe drumah"
Irawaty Ibrahim,5,2022-01-10 00:02:56,Baik
kartika putri,5,2022-01-09 23:58:58,cepat tepat waktu
M Fathur Rizqi,5,2022-01-09 23:58:45,bagus
Rizal Anty,5,2022-01-09 23:55:08,sopir nya ramah👍👍
paulus fitranus,4,2022-01-09 23:52:12,terima kasih
Doni JP,5,2022-01-09 23:50:21,Jln tengku zainal abidin
Wahyu Mahardian,5,2022-01-09 23:46:07,aplikasi ojol yg menjanjikan dan drivernya banyak and sopan2. sangat memuaskan. Terima kasih MAXIM. maju trus di tengah persaingan yang ketat ini.
Freddy.H Huliselan,2,2022-01-09 23:45:30,Pindah ah ke tentangga sebelah yg baru hadir diJakarta kuantar
Erni Widayati,5,2022-01-09 23:44:13,Terimakasih...
Ester Mardiana,1,2022-01-09 23:42:25,Sulit mencari lokasi yang dicari (alias maps kurang canggih)... Tolong segera dibenahi!
BWS Herilasturi,5,2022-01-09 23:42:18,drivernya baik dan sabar terimakasih maksim
alivia vantika,1,2022-01-09 23:39:38,Ongkos doang murah nyari drivernya sulit sejam gadapet saya nunggu2 ... mohon dong di perbaiki lagi
Rustiana 292,5,2022-01-09 23:34:54,"Pelayanan baik,Terima Kasih 👍"
DUNIA PERSILATAN,5,2022-01-09 23:29:25,Sangat membantu.
Syaifullah Bani,5,2022-01-09 23:03:29,"trimakasi, penjemputan cepat dan tepat"
Angelina Dinda,2,2022-01-09 22:54:49,"Mnurutku sih bagus, tpi pada saat hujannya nd terlalu deras mencari pengemudi mulu lama bangettt bahkan sampai nunggu² berjam²"
mega hamra,5,2022-01-09 22:50:12,🙏🏼
Asep Setiawan,5,2022-01-09 22:49:31,pengemudi sopan dan baik rute tepat waktu dan baik
Bambang Rianto,5,2022-01-09 22:34:56,sopan
Yuliana Yln,5,2022-01-09 22:03:51,mantaf banget....dan bagus...saya sangat terkesan ....bangga dan driver yang ada di kota Sampit nama a/n :Masum dengan motorcycle KH6164LU sangat ramah ...baik cara melayani pelanggan...sabar...pokoknya cepat tanggap ...tepat waktu ...sangat respon banget...sesuai jadwal...saya udah beberapa kali order dengan Driver a/n : Masum ini sangat memuaskan maka dari itu saya kasih bintang 5🤩🤩🤩🤩🤩
teti rosmawati,5,2022-01-09 21:50:29,Terima kasih sudah mengantar
Jamal Jamal,5,2022-01-09 20:59:19,👍
deni Mulzaeni,5,2022-01-09 20:32:50,"drivernya baik ramah, dan pokoknya beda banget dari driver yang lainnya"
elisareni grasella marpaung,5,2022-01-09 18:34:26,makasih bang untuk keramahan dan kenyamanan nya . Tuhan memberkati ya bang . berlimpah lg rejekinya
Padliana Agustian,2,2022-01-09 18:30:52,Semua supir nya otak nya cuma 1/4 ga ada etika..
Abd.Wahdan Ismail,4,2022-01-09 17:19:19,oky
Rahmat Gozali,5,2022-01-09 17:18:03,dapat nya jauh jauh
Citra Poetry,5,2022-01-09 17:04:47,drivernya ramah dan baik..
san ooo,5,2022-01-09 16:54:42,Tetap semangat mencari rezeki
Jamil amirulloh 92,5,2022-01-09 16:48:22,baik
Hiefdi Albantani,1,2022-01-09 16:23:50,Kenapa pencarian PERUMAHAN BCP2 GAK ADA!... MHON D BANTU.
Dicky Mardianto,1,2022-01-09 16:21:02,"Kaga jelas nih aplikasi , nyari alamat aja susah,. Driver nya kurang sosialisasi. Mendingan ijoan aja dah argo juga beda selisin serebu 2 rebu"
Anang Siswoyo,5,2022-01-09 16:11:37,ok
Muhammad Danil,5,2022-01-09 16:09:23,drivernya wangi
zuvour oVc,5,2022-01-09 16:05:16,sangat memuaskan
Irfan Prabudi,5,2022-01-09 16:00:32,"trims, tetap semangat Pak."
Tomend. ok AnakERTE,5,2022-01-09 15:53:43,sangat membantu dan harga merakyat
team tele,5,2022-01-09 15:52:19,thanks you
Ray Soundman,5,2022-01-09 15:45:05,sangat baik sekali
Sury Yani,4,2022-01-09 15:33:48,Penumpang yg suka mengeluh ini itu. Jngan munafik.tetap aja kamu butuh dan pake maxim. Ngak munkin kemauan penumpang sesuai 100% apa yg di inginkan
Siti Kumalasari Hadi Rikwanto,5,2022-01-09 15:31:41,driver ramah.
BENI NATUMNEA,5,2022-01-09 15:28:01,good
Sukma Veni,5,2022-01-09 15:22:57,👍
agus fabian,5,2022-01-09 15:20:24,mantap trimakasih
Faisal Rifki,5,2022-01-09 15:13:16,mantap
Evans Tundugi,5,2022-01-09 15:07:29,good driver
Kencus Berto,5,2022-01-09 15:07:25,bisa pesan AM bang
Ucin Cin,2,2022-01-09 15:00:29,mantap
IHSAN ALFARABI Marhamah,5,2022-01-09 14:55:17,makasih sdh diantar kan barang nya malam malam
Nur Aini,5,2022-01-09 14:51:13,"driver ramah, tepat waktu penjemputan, hafal rute."
Alia Assyifa,4,2022-01-09 14:48:15,"Sementara ini cukup puas dg layanan nya,,semoga kedepannya bisa lbh baik lagi."
Salsa Nurzahran,5,2022-01-09 14:44:34,bapaknya ramahh hati2 di jalan ya pakk
Rima Neiril,5,2022-01-09 14:42:34,jos
Firman Patuti,5,2022-01-09 14:41:18,harga murah sangat baikk👍👍👍🤪
Tya Zhazha,5,2022-01-09 14:34:49,🙏
incha damanik,5,2022-01-09 14:32:55,driver ramah dan bersahabat...
Nur Sahira,5,2022-01-09 14:32:44,baik
Inke Maris,5,2022-01-09 14:20:32,trima ksh
Meci putri 04,1,2022-01-09 14:18:44,Saya tidak menerima kode
Sukma Angga,5,2022-01-09 14:17:49,"Semoga adanya maxim bisa membantu perekonomian saudara saudara kita yg menjadi driver, dan untuk maxim Indonesia juga perlu di perhatikan untuk argo nya jangan sampai Mitra anda berubah haluan😢"
Depan Belakang,5,2022-01-09 14:14:48,👍
Dede Palguna Channel,5,2022-01-09 14:14:02,biaya murah dan sangat membantu
Azam Sensei,5,2022-01-09 14:08:29,nice
Qurrata A'yunin,3,2022-01-09 14:06:12,Semoga kedepannya lebih baik lagi dan driver didaerah terdekat diadain
Bar Man,5,2022-01-09 14:05:03,baik dan ramah
Ilham Ilham,5,2022-01-09 14:01:46,ok
Dumayanti Margareth Adelina Simamora,4,2022-01-09 14:01:39,"murahh sih, cuman kadang titik ya kurang jelas"
Kahar Sebstian,5,2022-01-09 13:57:28,mntap bang kurirnya sehat selalu.ramah di jalan
silvia nengcy,5,2022-01-09 13:52:10,terimakasih
emah maria,3,2022-01-09 13:50:10,pnjemputan kurang baik krn tdk pd titik lokasi
Zulayha Yusuf,5,2022-01-09 13:50:06,Alhamdulillah
bambang purwanto,5,2022-01-09 13:45:28,ok mantap
Dina Silfana bintang,5,2022-01-09 13:42:33,pelayanan nya ramah
Riza Budi,5,2022-01-09 13:41:51,terima kasih. drivernya sangat ramah sekali.. . . 👍👍👍👍
Yeni Nurjanah,5,2022-01-09 13:36:22,maksih bli baik bnnget
Meita Syafitriana,5,2022-01-09 13:35:43,baik ramah
Yunus Sofyan,5,2022-01-09 13:30:30,sukses buat driver nu
Rasyid rasyid,5,2022-01-09 13:26:50,mantap deh pokok nya
"gina, shifa shifa, gina",5,2022-01-09 13:26:40,ok
Aisye aja,5,2022-01-09 13:21:01,trimakasih....anak saya nyampe sampe tujuan.drifer nya baik dan sopan.
Taufik Hidayat,5,2022-01-09 13:18:08,good job
Dhea Azkya,3,2022-01-09 13:17:19,baik
f Adam,5,2022-01-09 13:14:34,sopan terimakasih
Ifan Fredi,5,2022-01-09 13:06:43,ok bgt
sartin titin,5,2022-01-09 13:03:30,alhamdulillah sangat ramah terimakasih 😇
muhammad iqbal,1,2022-01-09 13:02:22,"Aplikasi cacat , ga usah dw aja mendingan , tarif di tentukan sama drivernya, di cancel malah marah2 😂"
Gustin Atik,5,2022-01-09 12:58:14,sangat ramah
Edi Permana,5,2022-01-09 12:57:53,"Oke Bang Masih Udah Mau Belikan Makan Ayamnya, Semoga Sukses Selalu dan di Berikan kesehatan, TKS."
Rizal Busranto,5,2022-01-09 12:57:10,luar biasa afikasi nya
Ambu Yayang,5,2022-01-09 12:55:54,"seneng setelah ada apk MAXIM,murah"
vq kurniawan,5,2022-01-09 12:55:46,Pengemudinya baik dan ramah
Sinta Bela,5,2022-01-09 12:52:26,bapaknya sabar bangat pokoknya
anisa seok,5,2022-01-09 12:49:55,sangat baik sekali🙏🙏🙏
Deni Solihin,5,2022-01-09 12:47:49,ok
Sugihatto Hatto,5,2022-01-09 12:47:31,"Tarif murah,,sangat membantu"
Fahrul,5,2022-01-09 12:45:49,driver nya asik
Denis Jawawi,4,2022-01-09 12:42:04,pelayanan sangat ramah
Ciycii Amelika,4,2022-01-09 12:37:32,"Tolong dong kalo mendftr Maxim itu wajibin kek punya jas hujan,,,, masakk ojek nya aja yg pke jas ujan kami yang ngorder ke ujanan,"
Alima Nazwa,5,2022-01-09 12:31:40,sangat baik ramah banget
Kroya Waraniaga,1,2022-01-09 12:31:05,"Foodnya gak ada kepastian dari server/apk, coba lagi servernya sibuk dan suka nutupbsendiri apknys, eh suruh nunggu tiba2 sdh terorder 2 kali"
RizTia Channel,1,2022-01-09 12:16:08,Mitra yg dapat jauh2 dari titik kordinat. Aplikasi yg tidak akurat ini.
Restu Bakhrain,5,2022-01-09 12:12:00,pelayanan nya okee sangat Ramaahh..Trmksh bnyk😍🙏
Marny Magut,1,2022-01-09 12:11:28,aman
lidya pinky,5,2022-01-09 12:09:04,baik n sopan 👍
arif arfani,1,2022-01-09 12:03:41,Tolong aplikasi di perbaharui seprti Grab Gojek biar aman nyaman
Muhammad Abdillah,5,2022-01-09 11:50:14,Oke hrga bersahabat
Gusti Rangga,1,2022-01-09 11:49:06,Katanya alamat bisa di isi secara otomatis pake google maps tapi mana gak ada apk anehhhhhhhhh bikin ribettt
Alan Smiet,2,2022-01-09 11:38:44,mantp
m. perdii,5,2022-01-09 11:32:57,good
Silvia Indahwati,5,2022-01-09 11:19:39,trimakasih
Asriani Ayu Rafif,3,2022-01-09 11:17:44,"Tidak profesional,"
Asep Pazril,5,2022-01-09 11:17:27,"Mantap, lebih murah, jd bs irit nih"
Elin Herlina,5,2022-01-09 11:07:39,mantap...
Kristin Tobing,5,2022-01-09 11:06:37,makasih yabbang udhbanter kk saya dngbhati² sukses trs bng
wisnu adiwardhana,5,2022-01-09 10:37:38,pelayanan sangat baik
Ramadhani Yanuar Rizki,1,2022-01-09 10:34:16,"Gajelas ni maxim udah kalo nyariin driver jauh minta ampun apalagi pas ngejar jam kerja bisa nya sampe radius berkilo"" Dapetnya, mana kadang harga di aplikasi beda sama driver minta gajelas ini aplikasi"
Imam Trihanto,5,2022-01-09 10:33:45,ramah
Reyhan Aditya,1,2022-01-09 10:31:10,Aplikasi murahan
Herman Eman,5,2022-01-09 10:23:18,baik
Ai Koto,5,2022-01-09 10:11:34,drivernya ramah dan baik
fitri fuadatun,5,2022-01-09 10:07:40,"penjemputan cepat, ramah 👍🏻"
